"LEAGUE","NAME","PLAYER ID","POS","SEASON","DY+/-","GP","EV P1/GP","PP P1/GP","P1/GP","EV G","EV A1","EV A2","EV P1","PP G","PP A1","PP A2","PP P1","EV SHOTS","EV SH%","PP SHOTS","PP SH%","SHOTS","SH%","SHOTS/GP","TG","TP","TP/GP","EV%","Goals/P1","EV GF","EV GA","EV GF%","EV GF%Rel","eTOI/GP","P1/e60","DOB","AGE SEPT 15","AGE DEC 31","TEAM","HT","SHOOTS","DRAFT YEAR","NHL DRAFT","DRAFT TEAM","NHL TEAM","HEATMAP"
"QMJHL","Christopher Merisier-Ortiz","44328/christopher-merisier-ortiz","D","2018","DY-1","62","0.0645","0.0645","0.1290","2","2","3","4","0","4","4","4","18","11.11","6","0.00","25","8.00","0.40","2","15","0.2419","50.00","25.00","","","","","","","2001-01-17","17.66","17.96","BAC","5'11","L","2019","","","","pick224.com/images/44328_christopher-merisier-ortiz2018.png"
"OHL","Luke Beamish","43579/luke-beamish","D","2018","DY","39","0.0513","0.0769","0.1282","0","2","1","2","0","3","1","3","15","0.00","1","0.00","16","0.00","0.41","0","7","0.1795","40.00","0.00","","","","","","","2000-06-15","18.25","18.54","OS/ER","5'11","L","2018","","","","pick224.com/images/43579_luke-beamish2018.png"
"OHL","Colton Kamerrer","45237/colton-kamerrer","D","2018","DY-2","39","0.1282","0.0000","0.1282","1","4","1","5","0","0","0","0","28","3.57","0","0.00","28","3.57","0.72","1","8","0.2051","100.00","20.00","","","","","","","2001-10-21","16.90","17.19","SAR","6'00","R","2020","","","","pick224.com/images/45237_colton-kamerrer2018.png"
"OHL","Will Lochead","39312/will-lochead","D","2018","DY+2","55","0.1273","0.0000","0.1273","5","2","2","7","0","0","0","0","65","7.69","1","0.00","71","7.04","1.29","5","9","0.1636","100.00","71.43","","","","","","","1998-03-30","20.46","20.75","NIAG","6'00","L","2016","","","","pick224.com/images/39312_will-lochead2018.png"
"OHL","Duncan Penman","44986/duncan-penman","D","2018","DY-1","55","0.1091","0.0182","0.1273","3","3","3","6","1","0","0","1","38","7.89","1","100.00","42","9.52","0.76","4","10","0.1818","85.71","57.14","","","","","","","2001-07-05","17.19","17.49","SAG","6'00","L","2019","","","","pick224.com/images/44986_duncan-penman2018.png"
"OHL","Jack Hanley","39467/jack-hanley","D","2018","DY+2","63","0.1111","0.0159","0.1270","1","6","6","7","1","0","0","1","62","1.61","2","50.00","65","3.08","1.03","2","14","0.2222","87.50","25.00","","","","","","","1998-04-20","20.40","20.70","HAM","5'11","L","2016","","","","pick224.com/images/39467_jack-hanley2018.png"
"OHL","Nicholas Canade","43017/nicholas-canade","F","2018","DY","63","0.1111","0.0159","0.1270","3","4","4","7","1","0","0","1","84","3.57","3","33.33","90","6.67","1.43","6","14","0.2222","87.50","50.00","","","","","","","2000-03-07","18.52","18.82","MISS","5'07","L","2018","","","","pick224.com/images/43017_nicholas-canade2018.png"
"WHL","Evan Fiala","37746/evan-fiala","D","2018","DY+3","71","0.1268","0.0000","0.1268","6","3","10","9","0","0","0","0","","","","","","","0.00","","","","100.00","66.67","","","","","","","1997-06-07","21.27","21.57","SAS","6'04","R","2015","","","",""
"QMJHL","Daniil Kuzmin","41642/daniil-kuzmin","F","2018","DY+1","48","0.1250","0.0000","0.1250","2","4","2","6","0","0","1","0","43","4.65","3","0.00","47","4.26","0.98","2","9","0.1875","100.00","33.33","","","","","","","1999-05-20","19.32","19.61","MON","6'03","L","2017","","","","pick224.com/images/41642_daniil-kuzmin2018.png"
"QMJHL","Marc-Andre LeCouffe","41801/marc-andre-lecouffe","F","2018","DY+1","40","0.1000","0.0250","0.1250","2","2","3","4","1","0","0","1","26","7.69","1","100.00","27","11.11","0.68","3","8","0.2000","80.00","60.00","","","","","","","1999-06-15","19.25","19.54","BAT","6'03","L","2017","","","","pick224.com/images/41801_marc-andre-lecouffe2018.png"
"QMJHL","Gerald Blackmore","42226/gerald-blackmore","F","2018","DY+1","56","0.1071","0.0179","0.1250","2","4","4","6","1","0","0","1","29","6.90","8","12.50","42","7.14","0.75","3","12","0.2143","85.71","42.86","","","","","","","1999-09-13","19.01","19.30","MON","5'08","L","2017","","","","pick224.com/images/42226_gerald-blackmore2018.png"
"WHL","Loeden Schaufler","43333/loeden-schaufler","D","2018","DY","32","0.1250","0.0000","0.1250","0","4","2","4","0","0","0","0","","","","","","","0.00","","","","100.00","0.00","","","","","","","2000-04-27","18.38","18.68","KTN","6'00","R","2018","","","",""
"QMJHL","Nathan Larose","44010/nathan-larose","D","2018","DY-1","64","0.1094","0.0156","0.1250","5","2","5","7","0","1","1","1","79","6.33","8","0.00","91","5.49","1.42","5","14","0.2188","87.50","62.50","","","","","","","2000-09-24","17.98","18.27","SNB","6'00","R","2019","","","","pick224.com/images/44010_nathan-larose2018.png"
"WHL","Jacson Alexander","44393/jacson-alexander","D","2018","DY-1","32","0.1250","0.0000","0.1250","1","3","1","4","0","0","0","0","","","","","","","0.00","","","","100.00","25.00","","","","","","","2001-02-01","17.62","17.92","SC","5'09","L","2019","","","",""
"QMJHL","Jeremy Laframboise","42609/jeremy-laframboise","F","2018","DY","65","0.1231","0.0000","0.1231","4","4","1","8","0","0","0","0","44","9.09","2","0.00","48","8.33","0.74","4","9","0.1385","100.00","50.00","","","","","","","2000-01-04","18.70","18.99","QUE","5'11","L","2018","","","","pick224.com/images/42609_jeremy-laframboise2018.png"
"WHL","Tanner Nagel","38820/tanner-nagel","F","2018","DY+2","57","0.0877","0.0351","0.1228","3","2","4","5","2","0","0","2","","","","","","","0.00","","","","71.43","71.43","","","","","","","1998-01-27","20.63","20.93","SC/LET","6'00","R","2016","","","",""
"WHL","Tyler Ho","44043/tyler-ho","F","2018","DY-1","57","0.1228","0.0000","0.1228","1","6","2","7","0","0","0","0","","","","","","","0.00","","","","100.00","14.29","","","","","","","2000-10-02","17.95","18.25","VAN","5'11","R","2019","","","",""
"QMJHL","Noah Laaouan","44548/noah-laaouan","D","2018","DY-1","49","0.1020","0.0204","0.1224","2","3","6","5","0","1","1","1","43","4.65","1","0.00","45","4.44","0.92","2","14","0.2857","83.33","33.33","","","","","","","2001-03-07","17.52","17.82","CAP","5'10","R","2019","","","","pick224.com/images/44548_noah-laaouan2018.png"
"WHL","Eric Pearce","45063/eric-pearce","F","2018","DY-1","49","0.1224","0.0000","0.1224","4","2","0","6","0","0","0","0","","","","","","","0.00","","","","100.00","66.67","","","","","","","2001-07-30","17.13","17.42","PA","6'00","R","2019","","","",""
"QMJHL","Samuel Leblanc","41819/samuel-leblanc","F","2018","DY+1","41","0.0976","0.0244","0.1220","2","2","0","4","1","0","0","1","35","5.71","7","14.29","42","7.14","1.02","3","5","0.1220","80.00","60.00","","","","","","","1999-06-18","19.24","19.54","BLB/SNB","5'09","R","2017","","","","pick224.com/images/41819_samuel-leblanc2018.png"
"OHL","Igor Chibrikov","45287/igor-chibrikov","D","2018","DY-2","41","0.1220","0.0000","0.1220","1","4","2","5","0","0","0","0","14","7.14","0","0.00","14","7.14","0.34","1","7","0.1707","100.00","20.00","","","","","","","2001-11-30","16.79","17.08","OS","6'04","L","2020","","","","pick224.com/images/45287_igor-chibrikov2018.png"
"WHL","Joel Craven","43629/joel-craven","D","2018","DY","33","0.1212","0.0000","0.1212","1","3","3","4","0","0","0","0","","","","","","","0.00","","","","100.00","25.00","","","","","","","2000-06-26","18.22","18.51","MH","6'01","L","2018","","","",""
"OHL","Lev Starikov","43986/lev-starikov","D","2018","DY-1","66","0.1212","0.0000","0.1212","5","3","5","8","0","0","0","0","77","6.49","3","0.00","81","6.17","1.23","5","13","0.1970","100.00","62.50","","","","","","","2000-09-17","17.99","18.29","WSR","6'06","L","2019","","","","pick224.com/images/43986_lev-starikov2018.png"
"WHL","Gianni Fairbrother","44034/gianni-fairbrother","D","2018","DY-1","33","0.0606","0.0606","0.1212","1","1","1","2","1","1","0","2","","","","","","","0.00","","","","50.00","50.00","","","","","","","2000-09-30","17.96","18.25","EVT","5'10","L","2019","MTL (2019) - #77","MTL","MTL",""
"WHL","Seth Bafaro","43435/seth-bafaro","D","2018","DY","58","0.1034","0.0172","0.1207","2","4","2","6","1","0","1","1","","","","","","","0.00","","","","85.71","42.86","","","","","","","2000-05-16","18.33","18.63","SAS","5'10","R","2018","","","",""
"OHL","Shane Collins","36973/shane-collins","D","2018","DY+3","58","0.1034","0.0172","0.1206","3","3","6","6","0","1","0","1","71","4.23","4","0.00","76","3.95","1.31","3","13","0.2241","85.71","42.86","","","","","","","1997-02-20","21.57","21.86","LDN","6'01","R","2015","","","","pick224.com/images/36973_shane-collins2018.png"
"OHL","Cole Fraser (99)","42147/cole-fraser","D","2018","DY+1","50","0.1200","0.0000","0.1200","3","3","4","6","0","0","0","0","60","5.00","4","0.00","69","4.35","1.38","3","11","0.2200","100.00","50.00","","","","","","","1999-08-23","19.06","19.36","PBO","6'02","R","2017","DET (2017) - #131","DET","","pick224.com/images/42147_cole-fraser2018.png"
"OHL","Zachary Jackson","40721/zachary-jackson","F","2018","DY+1","42","0.1190","0.0000","0.1190","3","2","2","5","0","0","0","0","24","12.50","0","0.00","24","12.50","0.57","3","7","0.1667","100.00","60.00","","","","","","","1999-01-11","19.68","19.97","HAM","6'03","L","2017","","","","pick224.com/images/40721_zachary-jackson2018.png"
"WHL","Koletrane Wilson","42180/koletrane-wilson","D","2018","DY+1","59","0.1186","0.0000","0.1186","3","4","3","7","0","0","0","0","","","","","","","0.00","","","","100.00","42.86","","","","","","","1999-09-01","19.04","19.33","LET","6'03","R","2017","","","",""
"QMJHL","Metis Roelens","43766/metis-roelens","F","2018","DY","59","0.1186","0.0000","0.1186","4","3","7","7","0","0","0","0","34","11.76","6","0.00","43","9.30","0.73","4","15","0.2542","100.00","57.14","","","","","","","2000-07-21","18.15","18.44","GAT","6'04","L","2018","","","","pick224.com/images/43766_metis-roelens2018.png"
"QMJHL","Zac Gladu","38769/zac-gladu","F","2018","DY+2","17","0.1176","0.0000","0.1176","1","1","0","2","0","0","0","0","15","6.67","0","0.00","15","6.67","0.88","1","2","0.1176","100.00","50.00","","","","","","","1998-01-20","20.65","20.95","VDO","6'02","R","2016","","","","pick224.com/images/38769_zac-gladu2018.png"
"QMJHL","Colton McKenna","42115/colton-mckenna","F","2018","DY+1","17","0.1176","0.0000","0.1176","0","2","0","2","0","0","0","0","10","0.00","0","0.00","11","0.00","0.65","0","2","0.1176","100.00","0.00","","","","","","","1999-08-17","19.08","19.37","MON","6'02","L","2017","","","","pick224.com/images/42115_colton-mckenna2018.png"
"QMJHL","Antoine Crete-Belzile","42127/antoine-crete-belzile","D","2018","DY+1","51","0.0784","0.0392","0.1176","2","2","3","4","1","1","0","2","33","6.06","7","14.29","42","7.14","0.82","3","10","0.1961","66.67","50.00","","","","","","","1999-08-19","19.07","19.37","BLB","6'00","L","2017","","","","pick224.com/images/42127_antoine-crete-belzile2018.png"
"QMJHL","Jeremy Martin","44459/jeremy-martin","F","2018","DY-1","34","0.1176","0.0000","0.1176","4","0","3","4","0","0","0","0","30","13.33","1","0.00","35","11.43","1.03","4","7","0.2059","100.00","100.00","","","","","","","2001-02-15","17.58","17.88","SHA","5'10","L","2019","","","","pick224.com/images/44459_jeremy-martin2018.png"
"QMJHL","Jacob Bernard","44482/jacob-bernard","D","2018","DY-1","17","0.1176","0.0000","0.1176","0","2","0","2","0","0","0","0","9","0.00","0","0.00","9","0.00","0.53","0","2","0.1176","100.00","0.00","","","","","","","2001-02-20","17.57","17.86","RIM","5'11","L","2019","","","","pick224.com/images/44482_jacob-bernard2018.png"
"QMJHL","Logan Chisholm","45085/logan-chisholm","F","2018","DY-1","51","0.0980","0.0196","0.1176","4","1","3","5","1","0","2","1","28","14.29","3","33.33","31","16.13","0.61","5","11","0.2157","83.33","83.33","","","","","","","2001-08-08","17.10","17.40","BAT","5'09","L","2019","","","","pick224.com/images/45085_logan-chisholm2018.png"
"OHL","Kyle Gentles","39741/kyle-gentles","D","2018","DY+2","60","0.1167","0.0000","0.1167","2","5","4","7","0","0","0","0","44","4.55","0","0.00","44","4.55","0.73","2","11","0.1833","100.00","28.57","","","","","","","1998-05-30","20.29","20.58","KIT","6'00","L","2016","","","","pick224.com/images/39741_kyle-gentles2018.png"
"WHL","Liam Keeler","44325/liam-keeler","F","2018","DY-1","60","0.1000","0.0167","0.1167","2","4","5","6","0","1","0","1","","","","","","","0.00","","","","85.71","28.57","","","","","","","2001-01-16","17.66","17.96","EDM","6'00","L","2019","","","",""
"WHL","Connor Bouchard","44586/connor-bouchard","F","2018","DY-1","60","0.1167","0.0000","0.1167","2","5","1","7","0","0","0","0","","","","","","","0.00","","","","100.00","28.57","","","","","","","2001-03-14","17.50","17.80","TC","5'06","L","2019","","","",""
"QMJHL","Joakim Paradis","42025/joakim-paradis","D","2018","DY+1","43","0.0930","0.0233","0.1163","3","1","5","4","0","1","0","1","28","10.71","1","0.00","30","10.00","0.70","3","10","0.2326","80.00","60.00","","","","","","","1999-07-27","19.13","19.43","CHI/BAC","6'02","R","2017","","","","pick224.com/images/42025_joakim-paradis2018.png"
"WHL","Travis Walton","40651/travis-walton","F","2018","DY+1","52","0.1154","0.0000","0.1154","3","3","1","6","0","0","0","0","","","","","","","0.00","","","","100.00","50.00","","","","","","","1999-01-01","19.71","20.00","KAM","6'02","L","2017","","","",""
"WHL","River Fahey","44843/river-fahey","F","2018","DY-1","26","0.1154","0.0000","0.1154","1","2","0","3","0","0","0","0","","","","","","","0.00","","","","100.00","33.33","","","","","","","2001-05-21","17.32","17.61","RD","6'01","L","2019","","","",""
"OHL","Emmett Serensits","42629/emmett-serensits","D","2018","DY","61","0.0820","0.0328","0.1148","2","3","1","5","0","2","1","2","42","4.76","5","0.00","47","4.26","0.77","2","9","0.1475","71.43","28.57","","","","","","","2000-01-07","18.69","18.98","SBY","5'11","R","2018","","","","pick224.com/images/42629_emmett-serensits2018.png"
"WHL","Jacob Herauf","43433/jacob-herauf","D","2018","DY","70","0.0857","0.0286","0.1143","1","5","6","6","0","2","2","2","","","","","","","0.00","","","","75.00","12.50","","","","","","","2000-05-16","18.33","18.63","RD","5'11","L","2018","","","",""
"QMJHL","Kyle Havlena","43577/kyle-havlena","D","2018","DY","44","0.0909","0.0227","0.1136","2","2","0","4","0","1","0","1","46","4.35","2","0.00","51","3.92","1.16","2","5","0.1136","80.00","40.00","","","","","","","2000-06-15","18.25","18.54","CAP/BLB","5'10","L","2018","","","","pick224.com/images/43577_kyle-havlena2018.png"
"OHL","Nikita Okhotyuk","44199/nikita-okhotyuk","D","2018","DY-1","53","0.1132","0.0000","0.1132","5","1","4","6","0","0","0","0","55","9.09","1","0.00","58","8.62","1.09","5","11","0.2075","100.00","83.33","","","","","","","2000-12-04","17.78","18.08","OTT","6'00","L","2019","NJD (2019) - #61","NJD","NJD","pick224.com/images/44199_nikita-okhotyuk2018.png"
"WHL","Mitchell Brown","44961/mitchell-brown","D","2018","DY-1","53","0.0943","0.0189","0.1132","2","3","2","5","0","1","0","1","","","","","","","0.00","","","","83.33","33.33","","","","","","","2001-06-25","17.22","17.52","TC","6'01","R","2019","","","",""
"OHL","Thomas Harley","45111/thomas-harley","D","2018","DY-1","62","0.0968","0.0161","0.1129","0","6","6","6","1","0","2","1","46","0.00","13","7.69","60","1.67","0.97","1","15","0.2419","85.71","14.29","","","","","","","2001-08-19","17.07","17.37","MISS","6'02","L","2019","DAL (2019) - #18","DAL","DAL","pick224.com/images/45111_thomas-harley2018.png"
"OHL","Andrew Perrott","45120/andrew-perrott","D","2018","DY-1","62","0.1129","0.0000","0.1129","4","3","2","7","0","0","0","0","66","6.06","1","0.00","67","5.97","1.08","4","9","0.1452","100.00","57.14","","","","","","","2001-08-24","17.06","17.35","LDN","6'00","R","2019","","","","pick224.com/images/45120_andrew-perrott2018.png"
"WHL","Jake Kustra","41438/jake-kustra","D","2018","DY+1","71","0.0986","0.0141","0.1127","1","6","6","7","0","1","0","1","","","","","","","0.00","","","","87.50","12.50","","","","","","","1999-04-20","19.40","19.70","SAS","5'11","L","2017","","","",""
"QMJHL","Austin Eastman","37544/austin-eastman","F","2018","DY+3","18","0.1111","0.0000","0.1111","1","1","1","2","0","0","0","0","17","5.88","2","0.00","21","4.76","1.17","1","3","0.1667","100.00","50.00","","","","","","","1997-05-06","21.36","21.65","QUE","5'11","L","2015","","","","pick224.com/images/37544_austin-eastman2018.png"
"WHL","Dalton Gally","38813/dalton-gally","D","2018","DY+2","72","0.1111","0.0000","0.1111","2","6","4","8","0","0","0","0","","","","","","","0.00","","","","100.00","25.00","","","","","","","1998-01-26","20.64","20.93","MH","6'05","L","2016","","","",""
"QMJHL","Landon Quinney","39529/landon-quinney","F","2018","DY+2","27","0.1111","0.0000","0.1111","2","1","1","3","0","0","0","0","25","8.00","2","0.00","29","6.90","1.07","2","5","0.1852","100.00","66.67","","","","","","","1998-04-27","20.38","20.68","SNB","5'11","R","2016","","","","pick224.com/images/39529_landon-quinney2018.png"
"QMJHL","Ian Smallwood","40805/ian-smallwood","D","2018","DY+1","36","0.1111","0.0000","0.1111","2","2","4","4","0","0","2","0","21","9.52","1","0.00","24","8.33","0.67","2","10","0.2778","100.00","50.00","","","","","","","1999-01-22","19.65","19.94","CAP","6'01","R","2017","","","","pick224.com/images/40805_ian-smallwood2018.png"
"QMJHL","Dom Malatesta","41934/dom-malatesta","F","2018","DY+1","45","0.1111","0.0000","0.1111","1","4","6","5","0","0","0","0","37","2.70","1","0.00","41","4.88","0.91","2","12","0.2667","100.00","20.00","","","","","","","1999-07-09","19.18","19.48","BAT","5'11","L","2017","","","","pick224.com/images/41934_dom-malatesta2018.png"
"WHL","Brecon Wood","44200/brecon-wood","F","2018","DY-1","27","0.1111","0.0000","0.1111","3","0","1","3","0","0","0","0","","","","","","","0.00","","","","100.00","100.00","","","","","","","2000-12-05","17.78","18.07","MJ","6'02","L","2019","","","",""
"WHL","Henry Rybinski","44964/henry-rybinski","F","2018","DY-1","63","0.1111","0.0000","0.1111","3","4","5","7","0","0","0","0","","","","","","","0.00","","","","100.00","42.86","","","","","","","2001-06-26","17.22","17.51","MH","6'00","R","2019","FLA (2019) - #136","FLA","FLA",""
"QMJHL","Renat Dadadzhanov","41788/renat-dadadzhanov","D","2018","DY+1","55","0.0909","0.0182","0.1091","0","5","2","5","0","1","1","1","47","0.00","7","0.00","54","0.00","0.98","0","9","0.1636","83.33","0.00","","","","","","","1999-06-13","19.26","19.55","SHA","6'02","L","2017","","","","pick224.com/images/41788_renat-dadadzhanov2018.png"
"OHL","Nathan Allensen","44774/nathan-allensen","D","2018","DY-1","55","0.1091","0.0000","0.1091","2","4","8","6","0","0","0","0","37","5.41","0","0.00","38","5.26","0.69","2","15","0.2727","100.00","33.33","","","","","","","2001-05-03","17.37","17.66","BAR","5'10","L","2019","","","","pick224.com/images/44774_nathan-allensen2018.png"
"OHL","Braden Henderson","43424/braden-henderson","D","2018","DY","46","0.0652","0.0435","0.1087","0","3","3","3","0","2","1","2","33","0.00","4","0.00","37","0.00","0.80","0","9","0.1957","60.00","0.00","","","","","","","2000-05-14","18.34","18.63","SAR/NB","5'10","L","2018","","","","pick224.com/images/43424_braden-henderson2018.png"
"OHL","Ryan Littlejohn","42860/ryan-littlejohn","F","2018","DY","65","0.1077","0.0000","0.1077","3","4","4","7","0","0","0","0","32","9.38","1","0.00","33","9.09","0.51","3","11","0.1692","100.00","42.86","","","","","","","2000-02-11","18.59","18.89","FLNT","6'01","L","2018","","","","pick224.com/images/42860_ryan-littlejohn2018.png"
"QMJHL","Alexis Gaboury-Potvin","41157/alexis-gaboury-potvin","F","2018","DY+1","28","0.1071","0.0000","0.1071","2","1","2","3","0","0","1","0","22","9.09","1","0.00","23","8.70","0.82","2","6","0.2143","100.00","66.67","","","","","","","1999-03-10","19.51","19.81","CHI","5'11","R","2017","","","","pick224.com/images/41157_alexis-gaboury-potvin2018.png"
"WHL","Tristyn DeRoose","40853/tristyn-deroose","F","2018","DY+1","47","0.1064","0.0000","0.1064","4","1","2","5","0","0","0","0","","","","","","","0.00","","","","100.00","80.00","","","","","","","1999-01-29","19.63","19.92","MJ","6'03","L","2017","","","",""
"QMJHL","Olivier Desjardins","37697/olivier-desjardins","D","2018","DY+3","66","0.0909","0.0152","0.1061","4","2","5","6","0","1","0","1","85","4.71","6","0.00","93","4.30","1.41","4","13","0.1970","85.71","57.14","","","","","","","1997-05-31","21.29","21.58","MON/CHA","6'02","R","2015","","","","pick224.com/images/37697_olivier-desjardins2018.png"
"QMJHL","Brett Crossley","38649/brett-crossley","F","2018","DY+2","66","0.1061","0.0000","0.1061","4","3","1","7","0","0","0","0","37","10.81","1","0.00","44","11.36","0.67","5","9","0.1364","100.00","57.14","","","","","","","1998-01-03","20.70","20.99","HAL","5'11","L","2016","","","","pick224.com/images/38649_brett-crossley2018.png"
"OHL","Justin MacPherson","43615/justin-macpherson","D","2018","DY","66","0.0909","0.0152","0.1061","0","6","9","6","0","1","0","1","61","0.00","2","0.00","63","0.00","0.95","0","17","0.2576","85.71","0.00","","","","","","","2000-06-23","18.23","18.52","NIAG","6'01","L","2018","","","","pick224.com/images/43615_justin-macpherson2018.png"
"OHL","Mark Woolley","45284/mark-woolley","D","2018","DY-2","66","0.0909","0.0152","0.1061","2","4","2","6","0","1","0","1","38","5.26","0","0.00","39","5.13","0.59","2","9","0.1364","85.71","28.57","","","","","","","2001-11-26","16.80","17.10","GUE","6'02","L","2020","","","","pick224.com/images/45284_mark-woolley2018.png"
"QMJHL","Ryan Barbosa","38662/ryan-barbosa","D","2018","DY+2","38","0.1053","0.0000","0.1053","0","4","0","4","0","0","0","0","32","0.00","0","0.00","34","0.00","0.89","0","5","0.1316","100.00","0.00","","","","","","","1998-01-05","20.69","20.99","HAL","6'00","R","2016","","","","pick224.com/images/38662_ryan-barbosa2018.png"
"QMJHL","Daven Castonguay","39689/daven-castonguay","D","2018","DY+2","57","0.1053","0.0000","0.1053","1","5","3","6","0","0","0","0","45","2.22","1","0.00","51","1.96","0.89","1","10","0.1754","100.00","16.67","","","","","","","1998-05-21","20.32","20.61","DRU","5'11","L","2016","","","","pick224.com/images/39689_daven-castonguay2018.png"
"QMJHL","Vincent Lampron","40591/vincent-lampron","D","2018","DY+1","57","0.1053","0.0000","0.1053","3","3","3","6","0","0","0","0","51","5.88","1","0.00","53","5.66","0.93","3","9","0.1579","100.00","50.00","","","","","","","1998-12-09","19.77","20.06","GAT/SHE","6'00","L","2017","","","","pick224.com/images/40591_vincent-lampron2018.png"
"QMJHL","Liam Peyton","43167/liam-peyton","F","2018","DY","38","0.1053","0.0000","0.1053","1","3","1","4","0","0","0","0","35","2.86","1","0.00","39","2.56","1.03","1","5","0.1316","100.00","25.00","","","","","","","2000-03-30","18.46","18.75","CHA","6'00","L","2018","","","","pick224.com/images/43167_liam-peyton2018.png"
"OHL","Bryan Laureigh","43584/bryan-laureigh","F","2018","DY","57","0.1053","0.0000","0.1053","3","3","0","6","0","0","0","0","21","14.29","2","0.00","23","13.04","0.40","3","6","0.1053","100.00","50.00","","","","","","","2000-06-17","18.24","18.54","KGN","5'11","L","2018","","","","pick224.com/images/43584_bryan-laureigh2018.png"
"WHL","Pavel Azhgirei","43726/pavel-azhgirei","F","2018","DY","19","0.1053","0.0000","0.1053","1","1","0","2","0","0","0","0","","","","","","","0.00","","","","100.00","50.00","","","","","","","2000-07-12","18.18","18.47","EVT/PG","6'06","R","2018","","","",""
"QMJHL","Alexandre Couture","43306/alexandre-couture","F","2018","DY","67","0.1045","0.0000","0.1045","3","4","11","7","0","0","0","0","36","8.33","1","0.00","43","9.30","0.64","4","19","0.2836","100.00","42.86","","","","","","","2000-04-22","18.40","18.69","VDO","5'10","L","2018","","","","pick224.com/images/43306_alexandre-couture2018.png"
"OHL","Owen Burnell","40195/owen-burnell","F","2018","DY+2","29","0.1034","0.0000","0.1034","1","2","3","3","0","0","0","0","19","5.26","2","0.00","21","4.76","0.72","1","6","0.2069","100.00","33.33","","","","","","","1998-08-24","20.06","20.35","HAM","5'10","L","2016","","","","pick224.com/images/40195_owen-burnell2018.png"
"WHL","Owen Blocker","43162/owen-blocker","F","2018","DY","58","0.1034","0.0000","0.1034","2","4","1","6","0","0","0","0","","","","","","","0.00","","","","100.00","33.33","","","","","","","2000-03-30","18.46","18.75","SC/LET","6'01","R","2018","","","",""
"WHL","Jeremy Masella","40987/jeremy-masella","D","2018","DY+1","68","0.1029","0.0000","0.1029","4","3","7","7","0","0","0","0","","","","","","","0.00","","","","100.00","57.14","","","","","","","1999-02-16","19.58","19.88","VIC/PA","6'05","L","2017","","","",""
"QMJHL","Frederik Theoret","42632/frederik-theoret","F","2018","DY","49","0.0408","0.0612","0.1020","2","0","4","2","2","1","1","3","40","5.00","7","28.57","48","8.33","0.98","4","10","0.2041","40.00","80.00","","","","","","","2000-01-08","18.69","18.98","SHA","5'09","R","2018","","","","pick224.com/images/42632_frederik-theoret2018.png"
"QMJHL","Bailey Peach","44557/bailey-peach","F","2018","DY-1","49","0.0816","0.0204","0.1020","3","1","1","4","0","1","1","1","43","6.98","3","0.00","47","6.38","0.96","3","7","0.1429","80.00","60.00","","","","","","","2001-03-08","17.52","17.81","SHE","5'09","L","2019","","","","pick224.com/images/44557_bailey-peach2018.png"
"WHL","Lukus MacKenzie","41488/lukus-mackenzie","F","2018","DY+1","59","0.1017","0.0000","0.1017","2","4","7","6","0","0","0","0","","","","","","","0.00","","","","100.00","33.33","","","","","","","1999-04-26","19.39","19.68","POR/SAS/RD","6'01","L","2017","","","",""
"OHL","Mitchell Russell","44542/mitchell-russell","F","2018","DY-1","59","0.1017","0.0000","0.1017","3","3","1","6","0","0","0","0","51","5.88","0","0.00","51","5.88","0.86","3","7","0.1186","100.00","50.00","","","","","","","2001-03-06","17.53","17.82","OS","5'10","R","2019","","","","pick224.com/images/44542_mitchell-russell2018.png"
"WHL","Dakota Krebs","41246/dakota-krebs","D","2018","DY+1","69","0.1014","0.0000","0.1014","4","3","7","7","0","0","0","0","","","","","","","0.00","","","","100.00","57.14","","","","","","","1999-03-26","19.47","19.76","TC/CGY","6'04","R","2017","","","",""
"WHL","Spencer Gerth","39654/spencer-gerth","F","2018","DY+2","70","0.1000","0.0000","0.1000","5","2","2","7","0","0","0","0","","","","","","","0.00","","","","100.00","71.43","","","","","","","1998-05-15","20.33","20.63","VIC/EVT","6'03","R","2016","","","",""
"WHL","Bryce Platt","39668/bryce-platt","F","2018","DY+2","60","0.1000","0.0000","0.1000","4","2","0","6","0","0","0","0","","","","","","","0.00","","","","100.00","66.67","","","","","","","1998-05-18","20.33","20.62","REG","6'02","L","2016","","","",""
"WHL","Brayden Gorda","41411/brayden-gorda","D","2018","DY+1","30","0.1000","0.0000","0.1000","1","2","1","3","0","0","0","0","","","","","","","0.00","","","","100.00","33.33","","","","","","","1999-04-15","19.42","19.71","EDM","6'02","L","2017","","","",""
"WHL","Justin Sigrist","41445/justin-sigrist","F","2018","DY+1","50","0.0800","0.0200","0.1000","2","2","5","4","1","0","0","1","","","","","","","0.00","","","","80.00","60.00","","","","","","","1999-04-20","19.40","19.70","KAM","5'10","L","2017","","","",""
"QMJHL","Dominic Cormier (99)","42021/dominic-cormier","F","2018","DY+1","10","0.1000","0.0000","0.1000","1","0","0","1","0","0","0","0","5","20.00","0","0.00","5","20.00","0.50","1","1","0.1000","100.00","100.00","","","","","","","1999-07-27","19.13","19.43","RIM","6'03","L","2017","","","","pick224.com/images/42021_dominic-cormier2018.png"
