"LEAGUE","NAME","PLAYER ID","POS","SEASON","DY+/-","GP","EV P1/GP","PP P1/GP","P1/GP","EV G","EV A1","EV A2","EV P1","PP G","PP A1","PP A2","PP P1","EV SHOTS","EV SH%","PP SHOTS","PP SH%","SHOTS","SH%","SHOTS/GP","TG","TP","TP/GP","EV%","Goals/P1","EV GF","EV GA","EV GF%","EV GF%Rel","eTOI/GP","P1/e60","DOB","AGE SEPT 15","AGE DEC 31","TEAM","HT","SHOOTS","DRAFT YEAR","NHL DRAFT","DRAFT TEAM","NHL TEAM","HEATMAP"
"WHL","Kayle Doetzel","33671/kayle-doetzel","D","2016","DY+3","58","0.1207","0.0000","0.1207","1","6","8","7","0","0","0","0","","","","","","","0.00","1","15","0.2586","100.00","14.29","","","","","","","1995-06-19","21.24","21.53","","","R","2013","","","",""
"OHL","Mark Shoemaker","38296/mark-shoemaker","D","2016","DY","67","0.0746","0.0448","0.1194","0","5","3","5","3","0","1","3","66","0.00","22","13.64","90","4.44","1.34","4","13","0.1940","62.50","37.50","","","","","","","1997-09-28","18.96","19.26","","","R","2016","SJS (2016) - #180","SJS","","pick224.com/images/38296_mark-shoemaker2016.png"
"OHL","Kevin Spinozzi","35625/kevin-spinozzi","D","2016","DY+2","59","0.1017","0.0169","0.1186","3","3","6","6","0","1","0","1","74","4.05","11","0.00","89","3.37","1.51","3","13","0.2203","85.71","42.86","","","","","","","1996-05-23","20.31","20.61","","","L","2014","","","","pick224.com/images/35625_kevin-spinozzi2016.png"
"WHL","Gordie Ballhorn","38184/gordie-ballhorn","D","2016","DY+1","59","0.1017","0.0169","0.1186","3","3","2","6","0","1","0","1","","","","","","","0.00","3","9","0.1525","85.71","42.86","","","","","","","1997-09-02","19.04","19.33","","","L","2015","","","",""
"QMJHL","Gabriel Bilodeau","39769/gabriel-bilodeau","D","2016","DY","59","0.0847","0.0339","0.1186","3","2","7","5","1","1","4","2","47","6.38","6","16.67","56","7.14","0.95","4","18","0.3051","71.43","57.14","","","","","","","1998-06-04","18.28","18.58","","","R","2016","","","","pick224.com/images/39769_gabriel-bilodeau2016.png"
"QMJHL","Timothe Simard","36273/timothe-simard","F","2016","DY+1","68","0.1029","0.0147","0.1176","2","5","2","7","0","1","0","1","69","2.90","5","0.00","80","5.00","1.18","4","12","0.1765","87.50","25.00","","","","","","","1996-09-27","19.97","20.26","","","R","2015","","","","pick224.com/images/36273_timothe-simard2016.png"
"OHL","Kody Gagnon","36594/kody-gagnon","D","2016","DY+1","17","0.1176","0.0000","0.1176","2","0","0","2","0","0","0","0","9","22.22","1","0.00","10","20.00","0.59","2","2","0.1176","100.00","100.00","","","","","","","1997-01-02","19.70","20.00","","","L","2015","","","","pick224.com/images/36594_kody-gagnon2016.png"
"OHL","Stephen Gibson","37060/stephen-gibson","D","2016","DY+1","68","0.0882","0.0294","0.1176","4","2","8","6","0","2","0","2","72","5.56","2","0.00","80","5.00","1.18","4","16","0.2353","75.00","50.00","","","","","","","1997-03-03","19.53","19.83","","","R","2015","","","","pick224.com/images/37060_stephen-gibson2016.png"
"WHL","Gustav Olhaver","37890/gustav-olhaver","F","2016","DY+1","51","0.0980","0.0196","0.1176","2","3","2","5","1","0","0","1","","","","","","","0.00","3","8","0.1569","83.33","50.00","","","","","","","1997-07-03","19.20","19.49","","","L","2015","COL (2015) - #191","COL","",""
"WHL","Jordan Dawson","39062/jordan-dawson","D","2016","DY","34","0.1176","0.0000","0.1176","2","2","0","4","0","0","0","0","","","","","","","0.00","2","4","0.1176","100.00","50.00","","","","","","","1998-02-27","18.55","18.84","","","R","2016","","","",""
"WHL","Bryce Platt","39668/bryce-platt","F","2016","DY","34","0.1176","0.0000","0.1176","4","0","3","4","0","0","0","0","","","","","","","0.00","4","7","0.2059","100.00","100.00","","","","","","","1998-05-18","18.33","18.62","","","L","2016","","","",""
"OHL","Sullivan Sparkes","41543/sullivan-sparkes","F","2016","DY-1","51","0.1176","0.0000","0.1176","2","4","3","6","0","0","0","0","41","4.88","2","0.00","43","4.65","0.84","2","9","0.1765","100.00","33.33","","","","","","","1999-05-04","17.36","17.66","","","L","2017","","","","pick224.com/images/41543_sullivan-sparkes2016.png"
"OHL","Makar Tokarev","38645/makar-tokarev","F","2016","DY","60","0.1000","0.0167","0.1167","5","1","2","6","1","0","0","1","54","9.26","4","25.00","58","10.34","0.97","6","9","0.1500","85.71","85.71","","","","","","","1998-01-02","18.70","19.00","","","L","2016","","","","pick224.com/images/38645_makar-tokarev2016.png"
"OHL","Conor Timmins","40299/conor-timmins","D","2016","DY-1","60","0.1167","0.0000","0.1167","4","3","6","7","0","0","0","0","32","12.50","0","0.00","32","12.50","0.53","4","13","0.2167","100.00","57.14","","","","","","","1998-09-18","17.99","18.29","","","R","2017","COL (2017) - #32","COL","COL","pick224.com/images/40299_conor-timmins2016.png"
"WHL","Brian King","40959/brian-king","F","2016","DY-1","60","0.1000","0.0167","0.1167","3","3","2","6","0","1","0","1","","","","","","","0.00","4","10","0.1667","85.71","42.86","","","","","","","1999-02-12","17.59","17.89","","","R","2017","","","",""
"WHL","Brayden Gorda","41411/brayden-gorda","D","2016","DY-1","60","0.1000","0.0167","0.1167","1","5","5","6","0","1","0","1","","","","","","","0.00","1","12","0.2000","85.71","14.29","","","","","","","1999-04-15","17.42","17.71","","","L","2017","","","",""
"OHL","Chase Campbell","39903/chase-campbell","F","2016","DY","43","0.1163","0.0000","0.1163","3","2","0","5","0","0","0","0","39","7.69","1","0.00","40","7.50","0.93","3","5","0.1163","100.00","60.00","","","","","","","1998-06-24","18.23","18.52","","","R","2016","","","","pick224.com/images/39903_chase-campbell2016.png"
"WHL","Branden Klatt","40435/branden-klatt","F","2016","DY-1","43","0.0930","0.0233","0.1163","1","3","3","4","0","1","0","1","","","","","","","0.00","1","8","0.1860","80.00","20.00","","","","","","","1998-10-20","17.90","18.20","","","L","2017","","","",""
"QMJHL","Antoine Crete-Belzile","42127/antoine-crete-belzile","D","2016","DY-1","43","0.0698","0.0465","0.1163","1","2","2","3","2","0","3","2","22","4.55","7","28.57","29","10.34","0.67","3","10","0.2326","60.00","60.00","","","","","","","1999-08-19","17.07","17.37","","","L","2017","","","","pick224.com/images/42127_antoine-crete-belzile2016.png"
"OHL","Austin Hall","37328/austin-hall","D","2016","DY+1","52","0.0962","0.0192","0.1154","1","4","6","5","0","1","0","1","30","3.33","3","0.00","33","3.03","0.63","1","12","0.2308","83.33","16.67","","","","","","","1997-04-08","19.44","19.73","","","R","2015","","","","pick224.com/images/37328_austin-hall2016.png"
"OHL","Riley Bruce (97)","37955/riley-bruce","D","2016","DY+1","52","0.0962","0.0192","0.1154","1","4","5","5","0","1","0","1","43","2.33","7","0.00","50","2.00","0.96","1","11","0.2115","83.33","16.67","","","","","","","1997-07-16","19.16","19.46","","","R","2015","CGY (2015) - #196","CGY","","pick224.com/images/37955_riley-bruce2016.png"
"QMJHL","Anthony Gagnon","41034/anthony-gagnon","F","2016","DY-1","26","0.0769","0.0385","0.1154","2","0","1","2","1","0","1","1","31","6.45","8","12.50","39","7.69","1.50","3","5","0.1923","66.67","100.00","","","","","","","1999-02-22","17.56","17.86","","","R","2017","","","","pick224.com/images/41034_anthony-gagnon2016.png"
"QMJHL","Zachary Lauzon","40392/zachary-lauzon","D","2016","DY-1","61","0.1148","0.0000","0.1148","1","6","5","7","0","0","0","0","41","2.44","5","0.00","47","2.13","0.77","1","12","0.1967","100.00","14.29","","","","","","","1998-10-10","17.93","18.23","","","L","2017","PIT (2017) - #51","PIT","","pick224.com/images/40392_zachary-lauzon2016.png"
"OHL","Ben Jones","41062/ben-jones","F","2016","DY-1","61","0.1148","0.0000","0.1148","5","2","2","7","0","0","0","0","51","9.80","0","0.00","52","9.62","0.85","5","9","0.1475","100.00","71.43","","","","","","","1999-02-26","17.55","17.85","","","L","2017","VGK (2017) - #189","VGK","VGK","pick224.com/images/41062_ben-jones2016.png"
"QMJHL","William Poirier","42449/william-poirier","F","2016","DY-2","61","0.1148","0.0000","0.1148","3","4","2","7","0","0","0","0","24","12.50","2","0.00","29","10.34","0.48","3","9","0.1475","100.00","42.86","","","","","","","1999-11-13","16.84","17.13","","","L","2018","","","","pick224.com/images/42449_william-poirier2016.png"
"WHL","Dalton Yorke","35622/dalton-yorke","D","2016","DY+2","70","0.1143","0.0000","0.1143","2","6","5","8","0","0","0","0","","","","","","","0.00","2","13","0.1857","100.00","25.00","","","","","","","1996-05-22","20.31","20.61","","","R","2014","","","",""
"QMJHL","Pascal Aquin","37891/pascal-aquin","F","2016","DY+1","35","0.0857","0.0286","0.1143","1","2","1","3","0","1","0","1","18","5.56","2","0.00","23","4.35","0.66","1","5","0.1429","75.00","25.00","","","","","","","1997-07-03","19.20","19.49","","","L","2015","","","","pick224.com/images/37891_pascal-aquin2016.png"
"WHL","Liam Schioler","38804/liam-schioler","D","2016","DY","35","0.1143","0.0000","0.1143","0","4","2","4","0","0","0","0","","","","","","","0.00","0","6","0.1714","100.00","0.00","","","","","","","1998-01-24","18.64","18.94","","","L","2016","","","",""
"OHL","Luke Kutkevicius","39276/luke-kutkevicius","F","2016","DY","70","0.1143","0.0000","0.1143","3","5","5","8","0","0","4","0","49","6.12","8","0.00","57","5.26","0.81","3","17","0.2429","100.00","37.50","","","","","","","1998-03-25","18.47","18.77","","","L","2016","","","","pick224.com/images/39276_luke-kutkevicius2016.png"
"OHL","David Sherman","39664/david-sherman","F","2016","DY","35","0.1143","0.0000","0.1143","3","1","3","4","0","0","0","0","30","10.00","0","0.00","30","10.00","0.86","3","7","0.2000","100.00","75.00","","","","","","","1998-05-17","18.33","18.62","","","L","2016","","","","pick224.com/images/39664_david-sherman2016.png"
"WHL","Matthew Wedman","41665/matthew-wedman","F","2016","DY-1","70","0.1143","0.0000","0.1143","6","2","5","8","0","0","1","0","","","","","","","0.00","6","14","0.2000","100.00","75.00","","","","","","","1999-05-25","17.31","17.60","","","L","2017","FLA (2019) - #199","FLA","FLA",""
"OHL","Samuel Duchesne","41688/samuel-duchesne","D","2016","DY-1","53","0.1132","0.0000","0.1132","1","5","2","6","0","0","0","0","34","2.94","3","0.00","40","2.50","0.75","1","8","0.1509","100.00","16.67","","","","","","","1999-05-29","17.29","17.59","","","L","2017","","","","pick224.com/images/41688_samuel-duchesne2016.png"
"QMJHL","Anthony Wojcik","39734/anthony-wojcik","F","2016","DY","62","0.1129","0.0000","0.1129","5","2","2","7","0","0","0","0","30","16.67","2","0.00","32","15.63","0.52","5","9","0.1452","100.00","71.43","","","","","","","1998-05-29","18.29","18.59","","","L","2016","","","","pick224.com/images/39734_anthony-wojcik2016.png"
"WHL","Ty Schultz","37078/ty-schultz","D","2016","DY+1","71","0.1127","0.0000","0.1127","3","5","3","8","0","0","2","0","","","","","","","0.00","3","13","0.1831","100.00","37.50","","","","","","","1997-03-05","19.53","19.82","","","R","2015","","","",""
"WHL","Brady Reagan","38105/brady-reagan","D","2016","DY+1","71","0.0986","0.0141","0.1127","4","3","11","7","1","0","0","1","","","","","","","0.00","6","20","0.2817","87.50","62.50","","","","","","","1997-08-14","19.09","19.38","","","R","2015","","","",""
"WHL","Ryan Hughes","42019/ryan-hughes","F","2016","DY-1","71","0.0282","0.0845","0.1127","2","0","4","2","1","5","1","6","","","","","","","0.00","3","13","0.1831","25.00","37.50","","","","","","","1999-07-27","17.13","17.43","","","L","2017","","","",""
"OHL","Aiden Jamieson","35165/aiden-jamieson","D","2016","DY+2","45","0.0889","0.0222","0.1111","2","2","3","4","0","1","1","1","15","13.33","0","0.00","17","11.76","0.38","2","10","0.2222","80.00","40.00","","","","","","","1996-03-23","20.48","20.77","","","L","2014","","","","pick224.com/images/35165_aiden-jamieson2016.png"
"OHL","Josh Carrick","35209/josh-carrick","D","2016","DY+2","63","0.1111","0.0000","0.1111","2","5","6","7","0","0","0","0","74","2.70","4","0.00","82","2.44","1.30","2","15","0.2381","100.00","28.57","","","","","","","1996-03-29","20.46","20.76","","","L","2014","","","","pick224.com/images/35209_josh-carrick2016.png"
"WHL","Dmitri Osipov","36303/dmitri-osipov","D","2016","DY+1","72","0.0972","0.0139","0.1111","2","5","2","7","0","1","1","1","","","","","","","0.00","2","12","0.1667","87.50","25.00","","","","","","","1996-10-04","19.95","20.24","","","R","2015","","","",""
"OHL","Bryce Yetman","36983/bryce-yetman","F","2016","DY+1","45","0.0889","0.0222","0.1111","2","2","2","4","1","0","0","1","40","5.00","5","20.00","46","6.52","1.02","3","7","0.1556","80.00","60.00","","","","","","","1997-02-21","19.57","19.86","","","R","2015","","","","pick224.com/images/36983_bryce-yetman2016.png"
"WHL","Haydn Hopkins","37095/haydn-hopkins","F","2016","DY+1","18","0.1111","0.0000","0.1111","1","1","0","2","0","0","0","0","","","","","","","0.00","1","2","0.1111","100.00","50.00","","","","","","","1997-03-07","19.52","19.82","","","R","2015","","","",""
"QMJHL","Matthew Green","38718/matt-green","F","2016","DY","45","0.1111","0.0000","0.1111","1","4","1","5","0","0","0","0","48","2.08","7","0.00","60","3.33","1.33","2","7","0.1556","100.00","20.00","","","","","","","1998-01-12","18.68","18.97","","","L","2016","","","","pick224.com/images/38718_matt-green2016.png"
"QMJHL","Declan Smith","39590/declan-smith","F","2016","DY","54","0.1111","0.0000","0.1111","2","4","1","6","0","0","0","0","29","6.90","0","0.00","32","9.38","0.59","3","8","0.1481","100.00","33.33","","","","","","","1998-05-07","18.36","18.65","","","R","2016","","","","pick224.com/images/39590_declan-smith2016.png"
"QMJHL","Antoine Girard","40321/antoine-girard","F","2016","DY-1","63","0.0952","0.0159","0.1111","2","4","3","6","0","1","0","1","59","3.39","0","0.00","66","4.55","1.05","3","11","0.1746","85.71","28.57","","","","","","","1998-09-22","17.98","18.28","","","L","2017","","","","pick224.com/images/40321_antoine-girard2016.png"
"OHL","Alexander Peters","35875/alexander-peters","D","2016","DY+2","55","0.0909","0.0182","0.1091","1","4","5","5","0","1","1","1","86","1.16","20","0.00","111","0.90","2.02","1","12","0.2182","83.33","16.67","","","","","","","1996-07-02","20.20","20.50","","","L","2014","DAL (2014) - #75","DAL","","pick224.com/images/35875_alexander-peters2016.png"
"QMJHL","Campbell Pickard","37847/campbell-pickard","F","2016","DY+1","55","0.1091","0.0000","0.1091","1","5","2","6","0","0","0","0","29","3.45","1","0.00","30","3.33","0.55","1","8","0.1455","100.00","16.67","","","","","","","1997-06-26","19.22","19.51","","","L","2015","","","","pick224.com/images/37847_campbell-pickard2016.png"
"OHL","Stephan Seeger","34918/stephan-seeger","F","2016","DY+2","46","0.0870","0.0217","0.1087","4","0","2","4","1","0","0","1","32","12.50","1","100.00","33","15.15","0.72","5","7","0.1522","80.00","100.00","","","","","","","1996-02-16","20.58","20.88","","","L","2014","","","","pick224.com/images/34918_stephan-seeger2016.png"
"WHL","Braden Purtill","37467/braden-purtill","F","2016","DY+1","37","0.1081","0.0000","0.1081","2","2","1","4","0","0","0","0","","","","","","","0.00","2","5","0.1351","100.00","50.00","","","","","","","1997-04-27","19.38","19.68","","","L","2015","","","",""
"WHL","Kolby Johnson","39626/kolby-johnson","F","2016","DY","37","0.1081","0.0000","0.1081","1","3","0","4","0","0","0","0","","","","","","","0.00","1","4","0.1081","100.00","25.00","","","","","","","1998-05-12","18.34","18.64","","","L","2016","","","",""
"WHL","Ryan Jevne","40101/ryan-jevne","F","2016","DY","65","0.0615","0.0462","0.1077","4","0","2","4","2","1","1","3","","","","","","","0.00","6","10","0.1538","57.14","85.71","","","","","","","1998-08-04","18.11","18.41","","","R","2016","","","",""
"OHL","Kyle Auger","40658/kyle-auger","D","2016","DY-1","28","0.1071","0.0000","0.1071","1","2","0","3","0","0","0","0","18","5.56","0","0.00","18","5.56","0.64","1","3","0.1071","100.00","33.33","","","","","","","1999-01-02","17.70","18.00","","","R","2017","","","","pick224.com/images/40658_kyle-auger2016.png"
"QMJHL","Artem Maltsev","39290/artyom-maltsev","D","2016","DY","47","0.0638","0.0426","0.1064","3","0","3","3","0","2","2","2","28","10.71","6","0.00","35","8.57","0.74","3","10","0.2128","60.00","60.00","","","","","","","1998-03-27","18.47","18.76","","","R","2016","","","","pick224.com/images/39290_artyom-maltsev2016.png"
"OHL","Brandon Prophet","35695/brandon-prophet","D","2016","DY+2","66","0.1061","0.0000","0.1061","3","4","8","7","0","0","3","0","73","4.11","8","0.00","85","3.53","1.29","3","18","0.2727","100.00","42.86","","","","","","","1996-06-03","20.28","20.58","","","L","2014","","","","pick224.com/images/35695_brandon-prophet2016.png"
"OHL","Justin Lemcke","36929/justin-lemcke","D","2016","DY+1","19","0.1053","0.0000","0.1053","1","1","1","2","0","0","1","0","17","5.88","3","0.00","20","5.00","1.05","1","4","0.2105","100.00","50.00","","","","","","","1997-02-13","19.59","19.88","","","R","2015","","","","pick224.com/images/36929_justin-lemcke2016.png"
"QMJHL","Mark Bzowey","37149/mark-bzowey","F","2016","DY+1","19","0.1053","0.0000","0.1053","1","1","1","2","0","0","1","0","20","5.00","0","0.00","22","4.55","1.16","1","4","0.2105","100.00","50.00","","","","","","","1997-03-14","19.50","19.80","","","L","2015","","","","pick224.com/images/37149_mark-bzowey2016.png"
"OHL","Brendan Harrogate","38958/brendan-harrogate","F","2016","DY","57","0.1053","0.0000","0.1053","3","3","3","6","0","0","0","0","31","9.68","2","0.00","33","9.09","0.58","3","9","0.1579","100.00","50.00","","","","","","","1998-02-13","18.59","18.88","","","R","2016","","","","pick224.com/images/38958_brendan-harrogate2016.png"
"WHL","Taylor Ross","39013/taylor-ross","F","2016","DY","38","0.1053","0.0000","0.1053","3","1","1","4","0","0","0","0","","","","","","","0.00","3","5","0.1316","100.00","75.00","","","","","","","1998-02-20","18.57","18.86","","","L","2016","","","",""
"OHL","Frank Hora","35678/frank-hora","D","2016","DY+2","57","0.0877","0.0175","0.1052","0","5","4","5","0","1","5","1","53","0.00","17","0.00","73","1.37","1.28","1","16","0.2807","83.33","0.00","","","","","","","1996-06-01","20.29","20.58","","","R","2014","","","","pick224.com/images/35678_frank-hora2016.png"
"QMJHL","Alex-Olivier Voyer","41377/alex-olivier-voyer","F","2016","DY-1","38","0.0789","0.0263","0.1052","2","1","1","3","1","0","0","1","32","6.25","5","20.00","39","7.69","1.03","3","5","0.1316","75.00","75.00","","","","","","","1999-04-10","17.43","17.73","","","R","2017","","","","pick224.com/images/41377_alex-olivier-voyer2016.png"
"WHL","Colby Harmsworth","33560/colby-harmsworth","D","2016","DY+3","67","0.1045","0.0000","0.1045","2","5","5","7","0","0","0","0","","","","","","","0.00","2","13","0.1940","100.00","28.57","","","","","","","1995-05-31","21.29","21.58","","","L","2013","","","",""
"OHL","Noah Carroll","38528/noah-carroll","D","2016","DY","67","0.0746","0.0299","0.1045","2","3","4","5","1","1","2","2","65","3.08","9","11.11","76","3.95","1.13","3","14","0.2090","71.43","42.86","","","","","","","1997-12-02","18.79","19.08","","","L","2016","CAR (2016) - #164","CAR","","pick224.com/images/38528_noah-carroll2016.png"
"WHL","Sahvan Khaira","38642/sahvan-khaira","D","2016","DY","67","0.0448","0.0597","0.1045","1","2","3","3","0","4","1","4","","","","","","","0.00","1","11","0.1642","42.86","14.29","","","","","","","1998-01-02","18.70","19.00","","","R","2016","","","",""
"OHL","Nick Pastorious","35523/nick-pastorious","F","2016","DY+2","48","0.1042","0.0000","0.1042","3","2","3","5","0","0","0","0","46","6.52","1","0.00","49","6.12","1.02","3","8","0.1667","100.00","60.00","","","","","","","1996-05-09","20.35","20.64","","","R","2014","","","","pick224.com/images/35523_nick-pastorious2016.png"
"QMJHL","Adam Bateman","32445/adam-bateman","D","2016","DY+3","29","0.1034","0.0000","0.1034","2","1","1","3","0","0","0","0","21","9.52","1","0.00","24","8.33","0.83","2","5","0.1724","100.00","66.67","","","","","","","1995-01-05","21.69","21.99","","","R","2013","","","","pick224.com/images/32445_adam-bateman2016.png"
"WHL","Kurtis Rutledge","37707/kurtis-rutledge","D","2016","DY+1","58","0.1034","0.0000","0.1034","1","5","1","6","0","0","0","0","","","","","","","0.00","1","7","0.1207","100.00","16.67","","","","","","","1997-06-02","19.29","19.58","","","R","2015","","","",""
"QMJHL","Vincent Chapleau","38344/vincent-chapleau","F","2016","DY","29","0.1034","0.0000","0.1034","1","2","0","3","0","0","1","0","13","7.69","2","0.00","15","6.67","0.52","1","4","0.1379","100.00","33.33","","","","","","","1997-10-12","18.93","19.22","","","L","2016","","","","pick224.com/images/38344_vincent-chapleau2016.png"
"QMJHL","Samuel Gaumond","40868/samuel-gaumond","F","2016","DY-1","29","0.1034","0.0000","0.1034","1","2","0","3","0","0","0","0","15","6.67","5","0.00","21","4.76","0.72","1","3","0.1034","100.00","33.33","","","","","","","1999-02-01","17.62","17.92","","","R","2017","","","","pick224.com/images/40868_samuel-gaumond2016.png"
"OHL","Connor Hall","38828/connor-hall","D","2016","DY","39","0.1026","0.0000","0.1026","2","2","5","4","0","0","0","0","34","5.88","0","0.00","36","5.56","0.92","2","9","0.2308","100.00","50.00","","","","","","","1998-01-28","18.63","18.93","","","L","2016","PIT (2016) - #77","PIT","","pick224.com/images/38828_connor-hall2016.png"
"WHL","Jaeger White","39344/jaeger-white","F","2016","DY","39","0.1026","0.0000","0.1026","1","3","0","4","0","0","0","0","","","","","","","0.00","1","4","0.1026","100.00","25.00","","","","","","","1998-04-03","18.45","18.74","","","R","2016","","","",""
"OHL","Patrick Sanvido","35853/patrick-sanvido","D","2016","DY+2","49","0.0816","0.0204","0.1020","1","3","5","4","0","1","0","1","38","2.63","0","0.00","38","2.63","0.78","1","10","0.2041","80.00","20.00","","","","","","","1996-06-28","20.21","20.51","","","L","2014","DAL (2014) - #195","DAL","","pick224.com/images/35853_patrick-sanvido2016.png"
"QMJHL","Dawson Theede","37390/dawson-theede","F","2016","DY+1","49","0.1020","0.0000","0.1020","3","2","2","5","0","0","0","0","51","5.88","1","0.00","53","5.66","1.08","3","7","0.1429","100.00","60.00","","","","","","","1997-04-15","19.42","19.71","","","L","2015","","","","pick224.com/images/37390_dawson-theede2016.png"
"QMJHL","Zachary Taylor","32666/zachary-taylor","D","2016","DY+3","59","0.1017","0.0000","0.1017","1","5","4","6","0","0","0","0","33","3.03","4","0.00","38","2.63","0.64","1","11","0.1864","100.00","16.67","","","","","","","1995-02-01","21.62","21.92","","","L","2013","","","","pick224.com/images/32666_zachary-taylor2016.png"
"WHL","Tyler Preziuso","40781/tyler-preziuso","F","2016","DY-1","59","0.1017","0.0000","0.1017","3","3","4","6","0","0","0","0","","","","","","","0.00","3","10","0.1695","100.00","50.00","","","","","","","1999-01-19","17.66","17.95","","","R","2017","","","",""
"OHL","Elijah Roberts","40812/elijah-roberts","D","2016","DY-1","59","0.1017","0.0000","0.1017","3","3","6","6","0","0","1","0","70","4.29","2","0.00","73","4.11","1.24","3","14","0.2373","100.00","50.00","","","","","","","1999-01-23","17.64","17.94","","","L","2017","","","","pick224.com/images/40812_elijah-roberts2016.png"
"WHL","Kevin Davis","37145/kevin-davis","D","2016","DY+1","69","0.0870","0.0145","0.1015","3","3","7","6","0","1","2","1","","","","","","","0.00","3","16","0.2319","85.71","42.86","","","","","","","1997-03-14","19.50","19.80","","","R","2015","","","",""
"QMJHL","Quintin Lisoway","34347/quintin-lisoway","F","2016","DY+2","20","0.1000","0.0000","0.1000","2","0","1","2","0","0","0","0","26","7.69","3","0.00","29","6.90","1.45","2","3","0.1500","100.00","100.00","","","","","","","1995-11-12","20.84","21.14","","","L","2014","","","","pick224.com/images/34347_quintin-lisoway2016.png"
"WHL","Tyler Brown","36918/tyler-brown","D","2016","DY+1","50","0.1000","0.0000","0.1000","0","5","3","5","0","0","0","0","","","","","","","0.00","0","8","0.1600","100.00","0.00","","","","","","","1997-02-12","19.59","19.89","","","L","2015","","","",""
"QMJHL","Skylar Strumas","37028/skylar-strumas","D","2016","DY+1","60","0.1000","0.0000","0.1000","4","2","2","6","0","0","0","0","51","7.84","2","0.00","55","7.27","0.92","4","8","0.1333","100.00","66.67","","","","","","","1997-02-26","19.55","19.85","","","L","2015","","","","pick224.com/images/37028_skylar-strumas2016.png"
"QMJHL","Alexandre Dufour","37142/alexandre-dufour","F","2016","DY+1","40","0.0750","0.0250","0.1000","0","3","1","3","1","0","0","1","24","0.00","3","33.33","30","3.33","0.75","1","5","0.1250","75.00","25.00","","","","","","","1997-03-13","19.51","19.80","","","L","2015","","","","pick224.com/images/37142_alexandre-dufour2016.png"
"WHL","Mark Matsuba","37617/mark-matsuba","D","2016","DY+1","50","0.0800","0.0200","0.1000","1","3","1","4","0","1","0","1","","","","","","","0.00","1","6","0.1200","80.00","20.00","","","","","","","1997-05-18","19.33","19.62","","","L","2015","","","",""
"OHL","Lucas Chiodo","40470/lucas-chiodo","F","2016","DY-1","50","0.1000","0.0000","0.1000","1","4","5","5","0","0","0","0","40","2.50","1","0.00","41","2.44","0.82","1","10","0.2000","100.00","20.00","","","","","","","1998-10-31","17.88","18.17","","","L","2017","","","","pick224.com/images/40470_lucas-chiodo2016.png"
"WHL","Dawson Holt","40988/dawson-holt","F","2016","DY-1","40","0.1000","0.0000","0.1000","0","4","4","4","0","0","0","0","","","","","","","0.00","0","8","0.2000","100.00","0.00","","","","","","","1999-02-16","17.58","17.88","","","R","2017","","","",""
"QMJHL","Peyton Hoyt","41007/peyton-hoyt","F","2016","DY-1","40","0.0500","0.0500","0.1000","1","1","6","2","2","0","0","2","44","2.27","5","40.00","49","6.12","1.23","3","11","0.2750","50.00","75.00","","","","","","","1999-02-18","17.58","17.87","","","R","2017","","","","pick224.com/images/41007_peyton-hoyt2016.png"
"QMJHL","David Henley","37141/david-henley","D","2016","DY+1","61","0.0820","0.0164","0.0984","3","2","8","5","0","1","2","1","57","5.26","12","0.00","70","4.29","1.15","3","18","0.2951","83.33","50.00","","","","","","","1997-03-13","19.51","19.80","","","L","2015","","","","pick224.com/images/37141_david-henley2016.png"
"QMJHL","Joey Sansoni","38052/joey-sansoni","D","2016","DY+1","61","0.0820","0.0164","0.0984","3","2","3","5","0","1","0","1","38","7.89","1","0.00","42","7.14","0.69","3","9","0.1475","83.33","50.00","","","","","","","1997-08-03","19.12","19.41","","","L","2015","","","","pick224.com/images/38052_joey-sansoni2016.png"
"WHL","Erik Miller","41130/erik-miller","F","2016","DY-1","41","0.0976","0.0000","0.0976","1","3","1","4","0","0","0","0","","","","","","","0.00","1","5","0.1220","100.00","25.00","","","","","","","1999-03-08","17.52","17.81","","","R","2017","","","",""
"QMJHL","Quinn O'Brien","32438/quinn-o-brien","F","2016","DY+3","31","0.0968","0.0000","0.0968","3","0","0","3","0","0","0","0","44","6.82","4","0.00","51","7.84","1.65","4","4","0.1290","100.00","100.00","","","","","","","1995-01-04","21.70","21.99","","","R","2013","","","","pick224.com/images/32438_quinn-o-brien2016.png"
"OHL","Zach Core","35409/zach-core","D","2016","DY+2","62","0.0968","0.0000","0.0968","1","5","4","6","0","0","0","0","59","1.69","1","0.00","62","1.61","1.00","1","10","0.1613","100.00","16.67","","","","","","","1996-04-24","20.39","20.69","","","L","2014","","","","pick224.com/images/35409_zach-core2016.png"
"OHL","Giordano Finoro","39665/giordano-finoro","F","2016","DY","52","0.0962","0.0000","0.0962","3","2","3","5","0","0","0","0","56","5.36","0","0.00","56","5.36","1.08","3","8","0.1538","100.00","60.00","","","","","","","1998-05-17","18.33","18.62","","","R","2016","","","","pick224.com/images/39665_giordano-finoro2016.png"
"QMJHL","Cooper Jones","39800/cooper-jones","D","2016","DY","52","0.0962","0.0000","0.0962","2","3","2","5","0","0","1","0","44","4.55","6","0.00","51","3.92","0.98","2","8","0.1538","100.00","40.00","","","","","","","1998-06-09","18.27","18.56","","","R","2016","","","","pick224.com/images/39800_cooper-jones2016.png"
