"LEAGUE","NAME","PLAYER ID","POS","SEASON","DY+/-","GP","EV P1/GP","PP P1/GP","P1/GP","EV G","EV A1","EV A2","EV P1","PP G","PP A1","PP A2","PP P1","EV SHOTS","EV SH%","PP SHOTS","PP SH%","SHOTS","SH%","SHOTS/GP","TG","TP","TP/GP","EV%","Goals/P1","EV GF","EV GA","EV GF%","EV GF%Rel","eTOI/GP","P1/e60","DOB","AGE SEPT 15","AGE DEC 31","TEAM","HT","SHOOTS","DRAFT YEAR","NHL DRAFT","DRAFT TEAM","NHL TEAM","HEATMAP"
"OHL","Zack Terry","45514/zack-terry","D","2019","DY-1","51","0.0588","0.0196","0.0784","1","2","1","3","1","0","0","1","20","5.00","1","100.00","21","9.52","0.41","2","5","0.0980","75.00","50.00","22","17","56.41","- 0.89","12.06","0.3902","2002-04-05","17.44","17.74","GUE","6'01","L","2020","","","","pick224.com/images/45514_zack-terry2019.png"
"WHL","Tyrel Bauer","45486/tyrel-bauer","D","2019","DY-1","64","0.0781","0.0000","0.0781","2","3","6","5","0","0","0","0","","","","","","","0.00","2","14","0.2188","100.00","40.00","57","42","57.58","12.21","19.13","0.3431","2002-03-23","17.48","17.77","SEA","6'03","R","2020","","","",""
"QMJHL","Nicolas St-Pierre","42489/nicolas-st-pierre","D","2019","DY+1","65","0.0462","0.0308","0.0770","0","3","6","3","1","1","1","2","41","0.00","5","20.00","46","2.17","0.71","1","12","0.1846","60.00","20.00","32","56","36.36","- 11.68","16.94","0.2725","1999-11-24","19.81","20.10","VIC","5'11","R","2018","","","","pick224.com/images/42489_nicolas-st-pierre2019.png"
"WHL","Valtteri Kakkonen","43070/valtteri-kakkonen","D","2019","DY+1","52","0.0385","0.0385","0.0770","1","1","5","2","0","2","1","2","","","","","","","0.00","1","10","0.1923","50.00","25.00","29","52","35.80","0.57","18.57","0.2485","2000-03-17","19.49","19.79","KTN","6'00","R","2018","","","",""
"QMJHL","Adam Gaudreau","42562/adam-gaudreau","D","2019","DY+1","52","0.0769","0.0000","0.0769","2","2","1","4","0","0","0","0","31","6.45","0","0.00","32","6.25","0.62","2","5","0.0962","100.00","50.00","15","19","44.12","0.10","13.65","0.3380","1999-12-28","19.71","20.01","QUE/VIC","5'11","R","2018","","","","pick224.com/images/42562_adam-gaudreau2019.png"
"QMJHL","Kevin Mason","42650/kevin-mason","F","2019","DY+1","13","0.0769","0.0000","0.0769","0","1","0","1","0","0","0","0","12","0.00","2","0.00","14","0.00","1.08","0","1","0.0769","100.00","0.00","3","11","21.43","- 5.04","11.56","0.3994","2000-01-12","19.68","19.97","SNB","6'01","R","2018","","","","pick224.com/images/42650_kevin-mason2019.png"
"WHL","Parker Hendren","44628/parker-hendren","D","2019","DY","26","0.0769","0.0000","0.0769","1","1","0","2","0","0","0","0","","","","","","","0.00","1","2","0.0769","100.00","50.00","5","4","55.56","- 0.54","12.28","0.3758","2001-03-23","18.48","18.77","VAN","5'11","R","2019","","","",""
"OHL","Daniel Nardi","44644/daniel-nardi","D","2019","DY","13","0.0769","0.0000","0.0769","0","1","0","1","0","0","0","0","9","0.00","0","0.00","9","0.00","0.69","0","1","0.0769","100.00","0.00","4","9","30.77","2.20","13.43","0.3437","2001-03-27","18.47","18.76","HAM/MISS","5'11","L","2019","","","","pick224.com/images/44644_daniel-nardi2019.png"
"QMJHL","Pierre-Olivier Bourgeois","45276/pierre-olivier-bourgeois","D","2019","DY-1","52","0.0769","0.0000","0.0769","1","3","2","4","0","0","0","0","31","3.23","0","0.00","32","3.13","0.62","1","6","0.1154","100.00","25.00","24","31","43.64","- 8.49","14.14","0.3264","2001-11-19","17.82","18.12","ROU/SHA","6'04","L","2020","","","","pick224.com/images/45276_pierre-olivier-bourgeois2019.png"
"OHL","Luka Profaca","45505/luka-profaca","D","2019","DY-1","13","0.0769","0.0000","0.0769","0","1","1","1","0","0","0","0","9","0.00","0","0.00","9","0.00","0.69","0","2","0.1538","100.00","0.00","5","3","62.50","8.26","12.19","0.3787","2002-03-30","17.46","17.75","GUE","6'01","R","2020","","","","pick224.com/images/45505_luka-profaca2019.png"
"WHL","Liam Schioler","38804/liam-schioler","D","2019","DY+3","66","0.0758","0.0000","0.0758","5","0","3","5","0","0","0","0","","","","","","","0.00","5","8","0.1212","100.00","100.00","32","57","35.96","- 4.77","18.86","0.2410","1998-01-24","21.64","21.94","REG","6'02","L","2016","","","",""
"WHL","Austin Crossley","41871/austin-crossley","D","2019","DY+2","66","0.0758","0.0000","0.0758","3","2","4","5","0","0","0","0","","","","","","","0.00","3","9","0.1364","100.00","60.00","19","48","28.36","- 13.09","16.96","0.2679","1999-06-30","20.21","20.50","PG","6'01","L","2017","","","",""
"QMJHL","Christopher Inniss","44350/christopher-inniss","D","2019","DY","53","0.0755","0.0000","0.0755","1","3","5","4","0","0","0","0","36","2.78","1","0.00","41","2.44","0.77","1","9","0.1698","100.00","25.00","40","24","62.50","3.33","16.81","0.2693","2001-01-22","18.65","18.94","RIM","5'11","R","2019","","","","pick224.com/images/44350_christopher-inniss2019.png"
"WHL","Nick Perna","45078/nick-perna","D","2019","DY","40","0.0750","0.0000","0.0750","1","2","7","3","0","0","0","0","","","","","","","0.00","1","10","0.2500","100.00","33.33","19","19","50.00","- 6.34","15.65","0.2876","2001-08-04","18.11","18.41","POR","6'03","L","2019","","","",""
"QMJHL","Jacob Neveu","38723/jacob-neveu","D","2019","DY+3","67","0.0746","0.0000","0.0746","2","3","11","5","0","0","0","0","68","2.94","6","0.00","76","2.63","1.13","2","18","0.2687","100.00","40.00","75","32","70.09","- 2.05","18.47","0.2424","1998-01-12","21.68","21.97","ROU","6'02","R","2016","","","","pick224.com/images/38723_jacob-neveu2019.png"
"WHL","Dawson Heathcote","42587/dawson-heathcote","F","2019","DY+1","27","0.0741","0.0000","0.0741","0","2","0","2","0","0","0","0","","","","","","","0.00","0","2","0.0741","100.00","0.00","5","14","26.32","- 21.35","11.82","0.3761","2000-01-02","19.70","20.00","MH","5'11","L","2018","","","",""
"WHL","Travis Walton","40651/travis-walton","F","2019","DY+2","41","0.0732","0.0000","0.0732","1","2","0","3","0","0","0","0","","","","","","","0.00","1","3","0.0732","100.00","33.33","7","11","38.89","- 12.13","10.65","0.4124","1999-01-01","20.71","21.00","KAM","6'02","L","2017","","","",""
"WHL","Ted Brennan","42765/ted-brennan","F","2019","DY+1","41","0.0732","0.0000","0.0732","2","1","1","3","0","0","0","0","","","","","","","0.00","2","4","0.0976","100.00","66.67","8","15","34.78","- 13.68","11.89","0.3692","2000-01-28","19.63","19.93","KEL","6'01","L","2018","","","",""
"QMJHL","Simon Lavigne","44857/simon-lavigne","D","2019","DY","41","0.0732","0.0000","0.0732","2","1","3","3","0","0","0","0","34","5.88","2","0.00","39","5.13","0.95","2","9","0.2195","100.00","66.67","32","31","50.79","7.51","18.36","0.2391","2001-05-26","18.30","18.60","BLB","6'02","L","2019","","","","pick224.com/images/44857_simon-lavigne2019.png"
"WHL","Reid Perepeluk","43355/reid-perepeluk","F","2019","DY+1","55","0.0727","0.0000","0.0727","2","2","3","4","0","0","0","0","","","","","","","0.00","2","7","0.1273","100.00","50.00","10","23","30.30","- 6.45","11.75","0.3713","2000-05-01","19.37","19.67","PG","6'03","R","2018","","","",""
"QMJHL","Emil Lessard-Aydin","43514/emil-lessard-adyn","F","2019","DY+1","55","0.0727","0.0000","0.0727","3","1","2","4","0","0","0","0","40","7.50","2","0.00","45","6.67","0.82","3","6","0.1091","100.00","75.00","9","26","25.71","- 10.34","10.52","0.4147","2000-06-01","19.29","19.58","VDO","5'11","L","2018","","","","pick224.com/images/43514_emil-lessard-adyn2019.png"
"QMJHL","Felix-Olivier Chouinard","44952/felix-olivier-chouinard","D","2019","DY","55","0.0727","0.0000","0.0727","0","4","0","4","0","0","0","0","42","0.00","2","0.00","46","0.00","0.84","0","4","0.0727","100.00","0.00","26","26","50.00","2.48","14.64","0.2981","2001-06-21","18.23","18.53","QUE","6'00","L","2019","","","","pick224.com/images/44952_felix-olivier-chouinard2019.png"
"OHL","Mark Woolley","45284/mark-woolley","D","2019","DY-1","55","0.0727","0.0000","0.0727","2","2","4","4","0","0","0","0","47","4.26","0","0.00","49","4.08","0.89","2","8","0.1455","100.00","50.00","47","46","50.54","7.29","17.35","0.2515","2001-11-26","17.80","18.10","GUE/OS","6'02","L","2020","","","","pick224.com/images/45284_mark-woolley2019.png"
"WHL","Matthew Stanley","38930/matt-stanley","D","2019","DY+3","56","0.0714","0.0000","0.0714","3","1","1","4","0","0","1","0","","","","","","","0.00","3","6","0.1071","100.00","75.00","29","61","32.22","- 0.55","19.67","0.2179","1998-02-09","21.60","21.89","LET/SC","6'02","L","2016","","","",""
"QMJHL","Renat Dadadzhanov","41788/renat-dadadzhanov","D","2019","DY+2","28","0.0714","0.0000","0.0714","1","1","2","2","0","0","0","0","11","9.09","0","0.00","11","9.09","0.39","1","4","0.1429","100.00","50.00","17","21","44.74","3.78","16.20","0.2646","1999-06-13","20.26","20.55","VDO","6'03","L","2017","","","","pick224.com/images/41788_renat-dadadzhanov2019.png"
"QMJHL","Jeremy Michaud","44735/jeremy-michaud","D","2019","DY","28","0.0714","0.0000","0.0714","1","1","1","2","0","0","0","0","13","7.69","0","0.00","15","6.67","0.54","1","3","0.1071","100.00","50.00","18","12","60.00","3.27","14.37","0.2983","2001-04-24","18.39","18.69","BAC","5'09","L","2019","","","","pick224.com/images/44735_jeremy-michaud2019.png"
"QMJHL","Ozzie King","43968/ozzie-king","F","2019","DY+1","43","0.0698","0.0000","0.0698","2","1","0","3","0","0","1","0","19","10.53","1","0.00","21","9.52","0.49","2","4","0.0930","100.00","66.67","5","11","31.25","- 25.40","8.89","0.4710","2000-09-14","19.00","19.30","MON","6'01","R","2018","","","","pick224.com/images/43968_ozzie-king2019.png"
"WHL","Conrad Mitchell","44256/conrad-mitchell","F","2019","DY","43","0.0698","0.0000","0.0698","1","2","2","3","0","0","0","0","","","","","","","0.00","1","5","0.1163","100.00","33.33","9","8","52.94","- 20.19","10.70","0.3912","2001-01-01","18.71","19.00","EVT","6'05","L","2019","","","",""
"QMJHL","Brendan Sibley","44744/brendan-sibley","D","2019","DY","43","0.0698","0.0000","0.0698","0","3","5","3","0","0","0","0","10","0.00","3","0.00","14","0.00","0.33","0","8","0.1860","100.00","0.00","23","51","31.08","- 0.79","17.15","0.2441","2001-04-26","18.39","18.68","SNB","5'11","L","2019","","","","pick224.com/images/44744_brendan-sibley2019.png"
"QMJHL","Simon Dubois-Tiberghen","43064/simon-dubois-tiberghen","D","2019","DY+1","29","0.0690","0.0000","0.0690","0","2","0","2","0","0","0","0","22","0.00","0","0.00","23","0.00","0.79","0","2","0.0690","100.00","0.00","13","30","30.23","0.31","16.80","0.2462","2000-03-16","19.50","19.79","SHA","6'03","L","2018","","","","pick224.com/images/43064_simon-dubois-tiberghen2019.png"
"QMJHL","Louis Crevier","44776/louis-crevier","D","2019","DY","44","0.0682","0.0000","0.0682","0","3","1","3","0","0","0","0","24","0.00","0","0.00","24","0.00","0.55","0","4","0.0909","100.00","0.00","22","24","47.83","- 5.87","14.61","0.2800","2001-05-04","18.36","18.66","CHI","6'07","R","2019","","","","pick224.com/images/44776_louis-crevier2019.png"
"OHL","Duncan Penman","44986/duncan-penman","D","2019","DY","59","0.0678","0.0000","0.0678","2","2","5","4","0","0","0","0","64","3.13","1","0.00","68","2.94","1.15","2","9","0.1525","100.00","50.00","47","51","47.96","- 0.17","17.33","0.2347","2001-07-05","18.19","18.49","SAG/MISS","5'11","L","2019","","","","pick224.com/images/44986_duncan-penman2019.png"
"QMJHL","Dylan L'Italien","43649/dylan-l-italien","F","2019","DY+1","15","0.0667","0.0000","0.0667","1","0","1","1","0","0","0","0","9","11.11","0","0.00","9","11.11","0.60","1","2","0.1333","100.00","100.00","3","2","60.00","2.42","8.71","0.4595","2000-06-29","19.21","19.51","BAC","6'04","L","2018","","","","pick224.com/images/43649_dylan-l-italien2019.png"
"WHL","Neithan Salame","44254/neithan-salame","D","2019","DY","60","0.0667","0.0000","0.0667","1","3","3","4","0","0","0","0","","","","","","","0.00","1","7","0.1167","100.00","25.00","39","35","52.70","4.61","17.50","0.2286","2001-01-01","18.71","19.00","BDN","6'00","L","2019","","","",""
"WHL","River Fahey","44843/river-fahey","F","2019","DY","45","0.0667","0.0000","0.0667","2","1","3","3","0","0","0","0","","","","","","","0.00","2","6","0.1333","100.00","66.67","10","18","35.71","- 8.33","11.01","0.3632","2001-05-21","18.32","18.61","RD/KTN","6'02","L","2019","","","",""
"WHL","Jonny Hooker","45203/jonny-hooker","F","2019","DY-1","60","0.0667","0.0000","0.0667","3","1","2","4","0","0","0","0","","","","","","","0.00","3","6","0.1000","100.00","75.00","11","24","31.43","- 22.57","10.98","0.3644","2001-10-03","17.95","18.24","BDN","6'01","L","2020","","","",""
"OHL","Theo Hill","45511/theoren-hill","F","2019","DY-1","60","0.0667","0.0000","0.0667","2","2","1","4","0","0","0","0","17","11.76","2","0.00","20","15.00","0.33","3","6","0.1000","100.00","50.00","11","27","28.95","- 18.33","9.42","0.5311","2002-04-04","17.45","17.74","SAR","6'00","L","2020","","","","pick224.com/images/45511_theoren-hill2019.png"
"OHL","Evan Brand","44588/evan-brand","D","2019","DY","61","0.0656","0.0000","0.0656","0","4","0","4","0","0","0","0","42","0.00","1","0.00","44","0.00","0.72","0","4","0.0656","100.00","0.00","26","49","34.67","5.90","16.32","0.2411","2001-03-14","18.50","18.80","KGN","6'06","L","2019","","","","pick224.com/images/44588_evan-brand2019.png"
"WHL","Ethan Ernst","45385/ethan-ernst","F","2019","DY-1","61","0.0656","0.0000","0.0656","1","3","2","4","0","0","0","0","","","","","","","0.00","1","6","0.0984","100.00","25.00","12","19","38.71","- 2.96","11.58","0.3397","2002-01-26","17.64","17.93","KEL","6'00","R","2020","","","",""
"WHL","Ryan Gottfried","45114/ryan-gottfried","D","2019","DY","46","0.0652","0.0000","0.0652","1","2","5","3","0","0","0","0","","","","","","","0.00","1","8","0.1739","100.00","33.33","19","29","39.58","- 11.59","16.10","0.2431","2001-08-21","18.07","18.36","RD","6'03","L","2019","","","",""
"OHL","Conor Ali","41141/conor-ali","D","2019","DY+2","47","0.0213","0.0426","0.0639","0","1","6","1","0","2","2","2","22","0.00","1","0.00","23","0.00","0.49","0","11","0.2340","33.33","0.00","20","30","40.00","1.49","14.54","0.2634","1999-03-09","20.52","20.81","HAM/KGN","6'00","L","2017","","","","pick224.com/images/41141_conor-ali2019.png"
"WHL","Alek Sukunda","45136/alek-sukunda","D","2019","DY","47","0.0638","0.0000","0.0638","1","2","1","3","0","0","0","0","","","","","","","0.00","1","4","0.0851","100.00","33.33","16","21","43.24","- 11.52","14.63","0.2618","2001-09-02","18.04","18.33","MJ","6'01","R","2019","","","",""
"OHL","Josh Wainman","41027/josh-wainman","D","2019","DY+2","63","0.0635","0.0000","0.0635","1","3","4","4","0","0","0","0","55","1.82","3","0.00","66","1.52","1.05","1","10","0.1587","100.00","25.00","47","51","47.96","6.26","17.98","0.3178","1999-02-20","20.57","20.86","HAM","6'00","L","2017","","","","pick224.com/images/41027_josh-wainman2019.png"
"WHL","Sean Strange","42741/sean-strange","D","2019","DY+1","63","0.0635","0.0000","0.0635","1","3","4","4","0","0","0","0","","","","","","","0.00","1","8","0.1270","100.00","25.00","30","38","44.12","- 8.82","17.70","0.2153","2000-01-25","19.64","19.93","KAM","6'01","L","2018","","","",""
"WHL","Eric Van Impe","45236/eric-van-impe","D","2019","DY-1","63","0.0635","0.0000","0.0635","2","2","2","4","0","0","0","0","","","","","","","0.00","2","6","0.0952","100.00","50.00","19","22","46.34","0.52","13.49","0.2823","2001-10-21","17.90","18.19","MH","6'01","R","2020","","","",""
"WHL","Dalton Gally","38813/dalton-gally","D","2019","DY+3","64","0.0625","0.0000","0.0625","0","4","6","4","0","0","0","0","","","","","","","0.00","0","10","0.1563","100.00","0.00","28","43","39.44","- 5.37","19.23","0.1950","1998-01-26","21.64","21.93","MH/KEL","6'05","L","2016","","","",""
"QMJHL","Jordan Spadafore","43886/jordan-spadafore","D","2019","DY+1","16","0.0625","0.0000","0.0625","1","0","0","1","0","0","0","0","3","33.33","0","0.00","4","25.00","0.25","1","1","0.0625","100.00","100.00","7","7","50.00","3.13","12.81","0.2928","2000-08-19","19.07","19.37","RIM/SNB/VDO","6'01","L","2018","","","","pick224.com/images/43886_jordan-spadafore2019.png"
"OHL","Lev Starikov","43986/lev-starikov","D","2019","DY","32","0.0625","0.0000","0.0625","2","0","2","2","0","0","0","0","33","6.06","4","0.00","37","5.41","1.16","2","4","0.1250","100.00","100.00","14","23","37.84","- 12.16","15.18","0.2471","2000-09-17","18.99","19.29","WSR","6'07","L","2019","","","","pick224.com/images/43986_lev-starikov2019.png"
"QMJHL","Sean Stewart","45199/sean-stewart","D","2019","DY-1","49","0.0612","0.0000","0.0612","1","2","1","3","0","0","0","0","29","3.45","2","0.00","31","3.23","0.63","1","4","0.0816","100.00","33.33","23","31","42.59","- 10.91","14.32","0.2565","2001-10-01","17.96","18.25","MON","6'00","L","2020","","","","pick224.com/images/45199_sean-stewart2019.png"
"WHL","Jacob Herauf","43433/jacob-herauf","D","2019","DY+1","66","0.0455","0.0152","0.0607","1","2","7","3","0","1","2","1","","","","","","","0.00","1","16","0.2424","75.00","25.00","43","49","46.74","- 3.26","18.98","0.2395","2000-05-16","19.33","19.63","RD","6'00","L","2018","","","",""
"QMJHL","Julien Letourneau","44434/julien-letourneau","F","2019","DY","33","0.0606","0.0000","0.0606","1","1","2","2","0","0","1","0","10","10.00","0","0.00","10","10.00","0.30","1","5","0.1515","100.00","50.00","4","10","28.57","- 30.46","9.09","0.4001","2001-02-10","18.60","18.89","BAC","5'10","L","2019","","","","pick224.com/images/44434_julien-letourneau2019.png"
"OHL","Danyk Drouin","44489/danyk-drouin","F","2019","DY","33","0.0606","0.0000","0.0606","2","0","0","2","0","0","0","0","19","10.53","0","0.00","19","10.53","0.58","2","2","0.0606","100.00","100.00","7","7","50.00","- 6.58","8.99","0.4047","2001-02-21","18.57","18.86","OSH","6'01","L","2019","","","","pick224.com/images/44489_danyk-drouin2019.png"
"WHL","Logan Dowhaniuk","45615/logan-dowhaniuk","D","2019","DY-1","33","0.0606","0.0000","0.0606","1","1","4","2","0","0","0","0","","","","","","","0.00","1","6","0.1818","100.00","50.00","15","11","57.69","9.57","14.13","0.2574","2002-06-20","17.24","17.53","EDM","5'11","L","2020","","","",""
"QMJHL","William Provost","45518/william-provost","F","2019","DY-1","50","0.0600","0.0000","0.0600","1","2","2","3","0","0","0","0","33","3.03","2","0.00","36","2.78","0.72","1","5","0.1000","100.00","33.33","9","32","21.95","- 18.75","10.78","0.3340","2002-04-09","17.43","17.73","VDO","5'11","L","2020","","","","pick224.com/images/45518_william-provost2019.png"
"OHL","Michael Bianconi","45578/michael-bianconi","D","2019","DY-1","50","0.0600","0.0000","0.0600","1","2","1","3","0","0","2","0","36","2.78","2","0.00","38","2.63","0.76","1","6","0.1200","100.00","33.33","25","50","33.33","- 4.11","15.66","0.2299","2002-05-19","17.32","17.62","FLNT","5'11","L","2020","","","","pick224.com/images/45578_michael-bianconi2019.png"
"WHL","Vincent Iorio","45732/vincent-iorio","D","2019","DY-2","50","0.0600","0.0000","0.0600","1","2","2","3","0","0","0","0","","","","","","","0.00","1","5","0.1000","100.00","33.33","28","40","41.18","- 10.68","18.16","0.1983","2002-11-14","16.84","17.13","BDN","6'02","R","2021","","","",""
"WHL","Roman Kalinichenko","43686/roman-kalinichenko","D","2019","DY+1","67","0.0597","0.0000","0.0597","2","2","5","4","0","0","0","0","","","","","","","0.00","2","9","0.1343","100.00","50.00","40","76","34.48","- 17.26","20.78","0.1724","2000-07-06","19.19","19.49","TC","6'03","L","2018","","","",""
"OHL","Brendan Kischnick","44640/brendan-kischnick","D","2019","DY","51","0.0588","0.0000","0.0588","1","2","0","3","0","0","0","0","33","3.03","0","0.00","34","2.94","0.67","1","3","0.0588","100.00","33.33","19","39","32.76","- 14.48","14.56","0.2424","2001-03-27","18.47","18.76","ER","5'08","R","2019","","","","pick224.com/images/44640_brendan-kischnick2019.png"
"WHL","Tyler Lees","43420/tyler-lees","F","2019","DY+1","52","0.0385","0.0192","0.0577","1","1","2","2","0","1","0","1","","","","","","","0.00","2","6","0.1154","66.67","33.33","9","38","19.15","- 20.74","13.44","0.3434","2000-05-14","19.34","19.63","VIC/SC","5'11","L","2018","","","",""
"QMJHL","Nathan Lavoie","43685/nathan-lavoie","D","2019","DY+1","52","0.0577","0.0000","0.0577","2","1","5","3","0","0","0","0","62","3.23","2","0.00","66","3.03","1.27","2","8","0.1538","100.00","66.67","35","42","45.45","7.33","18.31","0.1890","2000-07-06","19.19","19.49","BLB","6'00","L","2018","","","","pick224.com/images/43685_nathan-lavoie2019.png"
"OHL","Mason Howard","44407/mason-howard","D","2019","DY","52","0.0577","0.0000","0.0577","1","2","0","3","0","0","0","0","53","1.89","0","0.00","53","1.89","1.02","1","3","0.0577","100.00","33.33","23","18","56.10","- 7.01","12.85","0.2695","2001-02-03","18.62","18.91","NIAG","6'03","L","2019","","","","pick224.com/images/44407_mason-howard2019.png"
"QMJHL","Chris McQuaid","42576/chris-mcquaid","D","2019","DY+1","35","0.0286","0.0286","0.0572","0","1","3","1","1","0","0","1","23","0.00","3","33.33","28","3.57","0.80","1","5","0.1429","50.00","50.00","21","30","41.18","- 13.11","19.84","0.1728","2000-01-01","19.71","20.00","GAT","6'02","L","2018","","","","pick224.com/images/42576_chris-mcquaid2019.png"
"QMJHL","Brandon Cianflone","44316/brandon-cianflone","F","2019","DY","35","0.0286","0.0286","0.0572","1","0","1","1","1","0","0","1","16","6.25","2","50.00","18","11.11","0.51","2","3","0.0857","50.00","100.00","5","20","20.00","- 10.25","10.45","0.3280","2001-01-13","18.67","18.97","BAT","5'10","L","2019","","","","pick224.com/images/44316_brandon-cianflone2019.png"
"WHL","Zach Ashton","44428/zach-ashton","D","2019","DY","35","0.0571","0.0000","0.0571","1","1","1","2","0","0","0","0","","","","","","","0.00","1","3","0.0857","100.00","50.00","13","22","37.14","- 23.93","15.63","0.2194","2001-02-09","18.60","18.89","SAS/SEA","5'11","R","2019","","","",""
"WHL","Aidan Lawson","44728/aidan-lawson","D","2019","DY","35","0.0571","0.0000","0.0571","1","1","0","2","0","0","0","0","","","","","","","0.00","1","2","0.0571","100.00","50.00","7","10","41.18","- 16.16","12.28","0.2791","2001-04-21","18.40","18.69","EDM","6'04","L","2019","","","",""
"QMJHL","Louis Tardif","40950/louis-tardif","D","2019","DY+2","53","0.0377","0.0189","0.0566","0","2","3","2","0","1","0","1","24","0.00","4","0.00","29","0.00","0.55","0","6","0.1132","66.67","0.00","30","27","52.63","- 2.14","16.31","0.2082","1999-02-11","20.59","20.89","BAT/QUE/BAC","6'03","R","2017","","","","pick224.com/images/40950_louis-tardif2019.png"
"QMJHL","Alexander Dersch","43160/alexander-dersch","D","2019","DY+1","53","0.0566","0.0000","0.0566","0","3","7","3","0","0","0","0","52","0.00","7","0.00","59","0.00","1.11","0","10","0.1887","100.00","0.00","27","32","45.76","- 18.15","15.98","0.2125","2000-03-30","19.46","19.75","CHA","6'02","R","2018","","","","pick224.com/images/43160_alexander-dersch2019.png"
"WHL","Zachary Patrick","44996/zac-patrick","D","2019","DY","53","0.0566","0.0000","0.0566","2","1","4","3","0","0","0","0","","","","","","","0.00","2","7","0.1321","100.00","66.67","21","46","31.34","- 4.20","16.59","0.2048","2001-07-07","18.19","18.48","KTN","6'00","L","2019","","","",""
"OHL","Rhys Forhan","42678/rhys-forhan","F","2019","DY+1","18","0.0556","0.0000","0.0556","1","0","1","1","0","0","0","0","6","16.67","0","0.00","6","16.67","0.33","1","2","0.1111","100.00","100.00","2","10","16.67","- 25.56","9.88","0.3373","2000-01-17","19.66","19.96","NB","5'10","R","2018","","","","pick224.com/images/42678_rhys-forhan2019.png"
"WHL","Devan Klassen","44829/devan-klassen","D","2019","DY","36","0.0556","0.0000","0.0556","1","1","2","2","0","0","0","0","","","","","","","0.00","1","4","0.1111","100.00","50.00","22","19","53.66","2.39","15.51","0.2149","2001-05-17","18.33","18.62","CGY","6'01","R","2019","","","",""
"WHL","Nic Draffin","45100/nic-draffin","D","2019","DY","18","0.0556","0.0000","0.0556","1","0","0","1","0","0","0","0","","","","","","","0.00","1","1","0.0556","100.00","100.00","4","4","50.00","- 15.28","12.21","0.2730","2001-08-16","18.08","18.38","VAN","6'02","R","2019","","","",""
"OHL","Shawn Spearing","45650/shawn-spearing","D","2019","DY-1","36","0.0556","0.0000","0.0556","2","0","1","2","0","0","0","0","23","8.70","0","0.00","24","8.33","0.67","2","3","0.0833","100.00","100.00","13","13","50.00","4.72","12.81","0.2601","2002-07-26","17.14","17.43","PBO","6'00","L","2020","","","","pick224.com/images/45650_shawn-spearing2019.png"
"WHL","Tom Cadieux","45688/tom-cadieux","D","2019","DY-1","54","0.0370","0.0185","0.0555","0","2","1","2","0","1","0","1","","","","","","","0.00","0","4","0.0741","66.67","0.00","12","20","37.50","- 8.29","13.19","0.2527","2002-09-11","17.01","17.31","TC","6'00","R","2020","","","",""
"OHL","Sean Allen","39478/sean-allen","D","2019","DY+3","55","0.0545","0.0000","0.0545","1","2","4","3","0","0","0","0","29","3.45","0","0.00","31","3.23","0.56","1","7","0.1273","100.00","33.33","42","35","54.55","7.34","16.89","0.1938","1998-04-21","21.40","21.69","WSR","6'03","L","2016","","","","pick224.com/images/39478_sean-allen2019.png"
"QMJHL","Dylan Schives","44977/dylan-schives","D","2019","DY","55","0.0545","0.0000","0.0545","2","1","2","3","0","0","0","0","51","3.92","5","0.00","57","3.51","1.04","2","5","0.0909","100.00","66.67","24","28","46.15","1.99","14.35","0.2281","2001-07-01","18.21","18.50","QUE","5'10","R","2019","","","","pick224.com/images/44977_dylan-schives2019.png"
"OHL","Paul Larabie","42763/paul-larabie","F","2019","DY+1","37","0.0541","0.0000","0.0541","2","0","1","2","0","0","0","0","25","8.00","1","0.00","26","7.69","0.70","2","3","0.0811","100.00","100.00","6","23","20.69","- 8.61","11.22","0.2890","2000-01-28","19.63","19.93","KGN","6'01","L","2018","","","","pick224.com/images/42763_paul-larabie2019.png"
"OHL","Marko Jakovljevic","44184/marko-jakovljevic","D","2019","DY","57","0.0526","0.0000","0.0526","0","3","4","3","0","0","0","0","36","0.00","1","0.00","39","0.00","0.68","0","7","0.1228","100.00","0.00","34","45","43.04","- 5.33","15.12","0.2088","2000-11-24","18.81","19.10","SAR","6'04","L","2019","","","","pick224.com/images/44184_marko-jakovljevic2019.png"
"WHL","Parker Gavlas","41728/parker-gavlas","D","2019","DY+2","58","0.0517","0.0000","0.0517","1","2","7","3","0","0","0","0","","","","","","","0.00","1","11","0.1897","100.00","33.33","42","31","57.53","- 0.62","18.01","0.2298","1999-06-03","20.28","20.58","EDM/REG","6'00","R","2017","","","",""
"WHL","Will Kushniryk","42761/will-kushniryk","F","2019","DY+1","59","0.0508","0.0000","0.0508","3","0","0","3","0","0","0","0","","","","","","","0.00","3","3","0.0508","100.00","100.00","7","15","31.82","- 14.06","9.70","0.3146","2000-01-27","19.63","19.93","KEL/TC","6'04","L","2018","","","",""
"OHL","Dennis Golovatchev","44481/dennis-golovatchev","F","2019","DY","59","0.0508","0.0000","0.0508","2","1","0","3","0","0","0","0","34","5.88","3","0.00","37","5.41","0.63","2","3","0.0508","100.00","66.67","10","33","23.26","- 7.97","10.57","0.2886","2001-02-19","18.57","18.87","KGN","6'00","L","2019","","","","pick224.com/images/44481_dennis-golovatchev2019.png"
